,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1793,2.25621,0.66840,0.08696,-8.93603,9.98012,0.71985,Jerry Fernström,0.45817,-2.01699,-6.37293,-1.85299,True,112.85407
1794,1.67767,0.75973,1.99906,-8.38041,10.54046,0.93353,Erik Sven Fernström,1.19289,-1.13644,-12.61909,-1.08605,True,84.88308
1795,1.39800,0.91254,-0.85830,-9.38576,10.02080,0.85283,Erik Sven Fernström,-0.30433,0.66322,-8.32242,-0.78476,True,69.47090
1796,0.96793,-0.13766,-0.61487,-9.52556,10.44438,-0.10799,Erik Sven Williams,-1.44993,-0.50096,-6.79645,-1.86929,False,48.08889
1797,1.56318,-0.42565,-2.60111,-9.68628,10.27421,-0.68503,Erik Sven Williams,-0.05359,-1.15211,-7.66991,-0.63060,False,76.85828
1798,-0.87999,-0.82454,-1.63722,-8.74189,9.92529,-0.82772,Jerry från Solna,2.74125,0.62736,-9.03461,-0.84783,False,-44.81824
1799,2.12721,0.31923,-6.57866,-8.99587,10.87645,0.21456,Jerry Fernström,-0.37220,-1.80352,-11.13801,-1.98152,False,103.07124
1800,2.58258,1.05199,0.88918,-8.73053,10.55580,1.07055,Erik Sven Fernström,0.40172,0.26359,-7.91588,-0.05913,True,129.57379
1801,-0.84786,-0.33545,2.88642,-8.87124,10.15460,-0.37049,Erik Sven Williams,0.14949,0.28752,-7.83316,-0.40692,True,-40.94980
1802,1.04875,-0.06489,-1.85382,-9.07641,10.25304,-0.11109,Erik Sven Williams,-0.20139,0.62834,-10.36264,-2.62879,False,51.51066
1803,-0.07604,0.26485,0.86312,-9.64335,10.95052,0.24344,Jerry Fernström,-2.47802,-0.87193,-9.16514,-1.40266,True,-3.37040
1804,0.86878,-1.48180,4.84963,-9.27433,10.36176,-1.48929,Jerry från Solna,0.14846,0.89890,-8.61674,1.03678,True,45.86359
1805,1.09586,0.99534,-6.56100,-9.26638,10.79095,0.85346,Erik Sven Fernström,0.54000,-0.37105,-8.05604,-3.91101,False,51.51229
1806,-1.21467,-0.24263,-0.98202,-9.89567,10.23956,-0.18876,Erik Sven Williams,1.97303,-0.76893,-8.04881,-0.08360,False,-61.22462
1807,2.00363,-0.02642,-2.43505,-9.88013,10.83488,0.02000,Erik Sven Williams,0.21873,0.11781,-8.95235,-0.37789,False,98.96392
1808,1.41512,-0.70421,0.75202,-9.81699,10.24830,-0.84718,Erik Sven Williams,-0.67137,0.17961,-10.60660,1.80258,True,71.13202
1809,0.59424,0.14500,-6.72031,-9.07734,9.99085,-0.04996,Jerry Fernström,-1.29664,2.21384,-7.67674,-1.53368,False,26.35173
1810,0.59942,0.20290,4.94191,-8.94864,10.47315,0.15840,Jerry Fernström,-0.93285,-1.73234,-10.30506,-1.27801,True,32.44175
1811,1.15095,-0.24027,0.45313,-9.64748,10.07700,-0.19412,Erik Sven Williams,-0.62451,-0.51387,-9.14991,-1.42803,True,57.77412
1812,-0.74592,-1.10774,1.91786,-9.87659,10.25851,-0.96888,Jerry från Solna,-0.53236,-0.01071,-10.84774,-0.49942,True,-36.33688
1813,1.63316,-0.45849,-1.33422,-9.83942,10.67652,-0.57236,Erik Sven Williams,-1.41787,1.47166,-7.20901,-2.02842,False,80.99095
1814,1.42564,-0.12236,-4.93879,-9.47348,10.57269,-0.17904,Erik Sven Williams,-2.60509,-1.26163,-7.11916,-0.14003,False,68.81258
1815,0.36294,0.35083,-0.23148,-9.80868,10.94282,0.26593,Jerry Fernström,-0.01726,0.66266,-7.70638,-0.96177,True,18.03102
1816,1.02233,-0.41146,-6.04374,-8.85030,10.83806,-0.24457,Erik Sven Williams,1.52410,2.38156,-7.18710,-0.04458,False,48.09472
1817,0.90566,-0.35934,1.22141,-8.96558,10.61756,-0.50185,Erik Sven Williams,-0.09743,1.77974,-6.56523,-0.73028,True,45.89376
1818,2.70260,1.13487,-4.14456,-8.92801,10.83640,0.84302,Erik Sven Fernström,-1.92510,0.94102,-6.31327,-1.39448,False,133.05777
1819,1.45655,0.47017,-4.19467,-10.07867,10.25358,0.46734,Jerry Fernström,1.19240,-0.06700,-8.14419,-1.34640,False,70.73011
1820,1.40637,0.77226,-1.25768,-8.58967,10.52313,0.82286,Erik Sven Fernström,1.31235,0.71125,-7.12662,-2.61676,False,69.68981
1821,-0.13565,-0.49541,-7.59771,-8.80721,9.88733,-0.37905,Erik Sven Williams,0.79435,0.77258,-7.57585,-1.04868,False,-10.58121
1822,1.47068,-0.06601,1.81638,-9.22099,10.70801,-0.07270,Erik Sven Williams,-1.39868,-1.42399,-9.89732,0.83908,True,74.44211
1823,1.57633,0.40096,-6.06243,-8.81401,10.15614,0.53200,Jerry Fernström,-1.88209,-2.72150,-8.22946,0.17952,False,75.78544
1824,3.49403,0.43631,-4.32280,-9.02218,10.48805,0.54166,Jerry Fernström,0.88935,2.36681,-7.90775,0.75012,False,172.53993
1825,1.59752,0.54951,-6.12644,-8.82818,10.16526,0.52422,Jerry Fernström,2.52921,-0.05566,-10.86130,-0.88255,False,76.81291
1826,0.23721,-0.60404,-3.57142,-9.39273,9.95763,-0.54320,Erik Sven Williams,0.53096,2.41946,-9.98061,-2.98768,False,10.07460
1827,1.02923,0.21904,-2.34897,-8.39858,10.63092,0.26263,Jerry Fernström,0.62497,-0.60031,-9.06237,-1.45405,False,50.28682
1828,0.51400,-0.11257,2.53400,-9.12144,10.55423,-0.06242,Erik Sven Williams,-0.48701,-0.90967,-6.97139,-0.59753,True,26.96683
1829,2.64593,0.75748,0.25050,-8.58971,10.49415,0.79220,Erik Sven Fernström,0.77924,-1.71651,-10.77405,0.53105,True,132.42185
1830,0.07269,-0.66514,-3.01570,-9.86234,10.29698,-0.56793,Erik Sven Williams,0.20138,0.05909,-7.68760,-0.88559,False,2.12676
1831,1.05714,-0.49709,2.25773,-8.68721,10.70346,-0.62358,Erik Sven Williams,0.97517,1.43783,-7.70511,-4.39793,True,53.98587
1832,-0.00013,-1.36871,3.15756,-10.02081,10.12089,-1.40142,Jerry från Solna,-0.03805,-1.46107,-7.64929,-2.06789,True,1.57235
1833,0.99235,-0.22719,-3.22727,-8.49167,10.41947,-0.09555,Erik Sven Williams,-1.35931,0.77633,-10.16424,0.54649,False,48.00406
1834,1.74241,0.68205,-0.60383,-9.13019,10.60575,0.72250,Jerry Fernström,0.17964,0.01713,-6.01775,-1.89950,True,86.81840
1835,1.63848,0.87316,-2.30258,-9.29896,10.30185,0.82608,Erik Sven Fernström,0.21653,-0.68731,-5.10215,-2.04033,False,80.77280
1836,0.51482,-0.29084,2.94461,-9.02698,10.67362,-0.32110,Erik Sven Williams,-2.45983,-0.33758,-8.88182,-1.64202,True,27.21323
1837,1.86213,0.78648,0.29698,-9.42783,9.99106,0.92252,Erik Sven Fernström,-0.66203,-1.48155,-9.11616,0.07796,True,93.25497
1838,1.32156,-2.28787,4.54823,-9.59658,10.22083,-2.26237,Jerry från Solna,0.69791,0.15613,-8.93132,-1.82070,True,68.35193
1839,-0.22483,-0.60064,0.42501,-9.50070,10.45824,-0.61403,Erik Sven Williams,0.97907,-0.52537,-7.47161,-1.80818,False,-11.02893
1840,1.12693,0.04999,-2.49176,-9.73136,10.34742,-0.02281,Jerry Fernström,0.96932,0.60585,-8.53422,-3.16385,False,55.10053
1841,0.94394,-0.17021,0.62768,-8.66715,9.93859,-0.09896,Erik Sven Williams,-1.14708,-0.31411,-7.34190,-3.21999,True,47.51105
1842,0.01206,0.70758,-2.58653,-10.05924,10.27455,0.71204,Jerry Fernström,-1.04888,-0.77977,-5.88005,-1.36556,False,-0.69014
1843,0.37763,1.15758,3.34703,-8.49626,10.20225,1.23456,Erik Sven Fernström,0.91743,0.77167,-9.65290,-1.56852,True,20.55522
1844,-0.93108,0.21928,9.92910,-9.08333,10.12545,0.18504,Jerry Fernström,-1.11169,-1.53927,-7.85301,-1.81651,True,-41.58937
1845,-0.38806,-0.86508,0.01559,-8.89426,10.35132,-1.11120,Jerry från Solna,1.04544,0.85572,-6.65248,-1.48183,False,-19.39534
1846,2.75914,0.86963,-3.05938,-9.60585,10.42894,0.89614,Erik Sven Fernström,0.13936,-0.59889,-8.71491,2.76721,False,136.42749
1847,1.06115,-0.24707,-5.70387,-8.81216,10.35278,-0.24099,Erik Sven Williams,2.88963,0.35872,-9.19216,-0.09322,False,50.20578
1848,0.53494,-0.61147,0.52928,-9.33881,10.60379,-0.70447,Erik Sven Williams,0.86589,2.01754,-11.12158,1.58151,False,27.01164
1849,0.96186,0.94255,-3.05577,-8.90560,10.02588,1.07414,Erik Sven Fernström,-0.81150,1.57849,-7.22301,-1.01872,False,46.56533
1850,-1.22435,-0.56555,-0.36606,-10.03414,10.19643,-0.61478,Erik Sven Williams,0.78013,-0.15705,-9.06463,-2.17232,False,-61.40035
1851,0.81991,0.07488,-6.07553,-9.03061,10.56340,0.06330,Jerry Fernström,-0.13287,0.29574,-6.18085,0.50175,False,37.95776
1852,3.25860,0.59889,-5.06629,-9.83264,10.10611,0.77630,Jerry Fernström,-0.32450,-1.22344,-8.69857,-3.30913,False,160.39677
1853,0.46651,-0.76867,0.35403,-9.02281,10.38940,-0.75724,Jerry från Solna,0.25302,1.04811,-11.75761,5.56955,False,23.50229
1854,0.75087,-1.74191,1.23172,-8.73990,10.65684,-1.74145,Jerry från Solna,0.02398,0.47548,-8.89320,-1.00076,False,38.15935
1855,0.88025,-0.66516,1.26904,-9.43078,10.65114,-0.64697,Erik Sven Williams,-0.64640,1.88359,-6.30966,-0.22146,True,44.64726
1856,-0.58687,-0.08658,3.77459,-9.49530,10.63201,-0.08295,Erik Sven Williams,0.56408,1.82973,-8.67995,-0.44720,True,-27.45605
1857,0.44532,-0.37640,-0.03912,-9.19436,9.98667,-0.37386,Erik Sven Williams,-1.32960,0.14851,-12.17285,3.77325,False,22.24665
1858,1.80583,0.50434,-0.71812,-9.06232,10.19477,0.28024,Jerry Fernström,0.91425,0.15430,-8.26923,4.29401,False,89.93253
1859,0.30812,0.00159,1.20447,-9.08846,10.34229,0.02623,Jerry Fernström,-0.74408,-0.93900,-8.60716,-1.65565,True,16.00803
1860,0.86140,-0.45433,1.30441,-8.86201,10.62319,-0.31795,Erik Sven Williams,-0.15965,0.41426,-6.70751,0.33097,True,43.72201
1861,0.94181,-0.79619,1.19353,-9.65135,10.71892,-0.64228,Jerry från Solna,-2.62304,-2.42980,-7.11622,-3.20682,True,47.68735
1862,0.55906,-0.01752,0.69231,-8.80823,10.18668,0.11710,Erik Sven Williams,0.07062,1.57373,-6.22060,-1.36714,True,28.29923
1863,0.86149,-0.35744,2.88688,-9.24427,10.42256,-0.44863,Erik Sven Williams,1.28398,-0.64076,-8.67572,-1.39384,True,44.51786
1864,2.72573,0.22897,3.16590,-9.37994,10.35317,0.12601,Jerry Fernström,1.48901,-0.19140,-8.08289,0.07438,True,137.86958
1865,0.13008,0.86736,-4.81243,-8.69540,10.73467,0.74138,Erik Sven Fernström,1.05723,-1.64527,-8.38418,-0.38307,False,4.09758
1866,1.01746,1.08919,-5.31590,-9.07475,10.18969,0.98960,Erik Sven Fernström,0.45996,0.32521,-8.48032,-0.07407,False,48.21525
1867,-0.29874,0.42154,-2.03099,-8.48924,10.34042,0.38465,Jerry Fernström,1.22291,0.00727,-9.74310,-0.89122,False,-15.95257
1868,0.27698,-0.39987,-0.38910,-8.90739,10.30130,-0.18053,Erik Sven Williams,-2.61114,-3.50364,-9.33043,-0.10650,False,13.65455
1869,0.83605,0.66361,-0.94024,-9.08668,10.26893,0.67494,Jerry Fernström,1.44020,-0.59773,-8.97233,-1.45071,False,41.33254
1870,0.88788,-0.78253,-0.86687,-8.72365,9.88328,-0.69813,Jerry från Solna,-0.97774,-0.05571,-8.73837,0.03396,False,43.96075
1871,1.50230,0.16502,-1.01194,-9.54753,9.98476,0.07220,Jerry Fernström,0.88472,0.70009,-7.24792,-1.68337,False,74.60925
1872,0.41281,-0.65366,4.63811,-9.02057,9.84926,-0.55952,Erik Sven Williams,0.84954,1.97963,-9.02431,-0.59587,True,22.95973
1873,1.50163,-0.00067,-1.16692,-8.80748,10.69434,0.14785,Erik Sven Williams,-1.44959,-0.05842,-7.34511,-4.13310,False,74.49820
1874,0.59675,-0.13385,-1.49555,-8.60969,10.34694,-0.10939,Erik Sven Williams,2.86361,-4.33481,-7.63117,-4.30472,False,29.08988
1875,-0.00942,-0.68915,-1.38759,-8.65318,9.79140,-0.71984,Erik Sven Williams,-1.45179,-1.27884,-5.85431,-2.88114,False,-1.16459
1876,1.21860,-0.09058,3.39452,-9.84356,10.37709,0.05000,Erik Sven Williams,-0.56573,1.98629,-8.45682,-5.01340,True,62.62710
1877,-0.95928,-1.33183,-2.55936,-8.98127,10.25137,-1.27054,Jerry från Solna,-0.41461,-2.01437,-10.83627,0.83692,False,-49.24351
1878,1.94982,-0.73988,-4.50168,-9.31988,10.02789,-0.72670,Erik Sven Williams,-0.22067,0.10023,-8.66404,-1.48738,False,95.24008
1879,1.05549,0.31623,-1.70855,-9.34080,10.75544,0.32271,Jerry Fernström,1.35474,-1.20939,-9.15790,-1.55153,False,51.92017
1880,2.71156,1.45791,-5.07524,-9.19551,10.46594,1.47081,Erik Sven Fernström,2.09582,1.38299,-6.70466,-0.10612,False,133.04033
1881,3.25254,0.60770,-1.31847,-8.82173,10.20534,0.45396,Jerry Fernström,0.42938,0.94471,-8.51059,-0.35490,False,161.96758
1882,1.64713,-0.81243,3.94937,-9.73260,10.23229,-0.78271,Jerry från Solna,-0.33827,0.38343,-8.33527,-3.48373,True,84.33111
1883,0.20614,-0.29838,-2.38444,-8.33415,10.62642,-0.41277,Erik Sven Williams,1.34799,-1.88694,-6.79223,-2.89333,False,9.11484
1884,1.28898,-0.00327,-1.19400,-9.48846,9.94598,-0.18920,Erik Sven Williams,-1.17071,-2.30380,-7.90313,-1.33581,False,63.85218
1885,-0.71771,-0.37656,6.90319,-9.77071,10.64562,-0.31991,Erik Sven Williams,-1.16440,-0.01691,-8.92391,1.22144,True,-32.43413
1886,0.59635,-0.61924,2.97261,-9.21631,10.83111,-0.70818,Erik Sven Williams,1.11710,-2.14210,-7.59513,-0.84178,True,31.30384
1887,1.28058,-0.74751,3.27664,-9.29101,10.21853,-0.80779,Erik Sven Williams,-2.05830,2.33729,-9.10269,-3.22145,True,65.66709
1888,2.01146,-0.15836,-3.17567,-9.85200,10.24998,-0.04011,Erik Sven Williams,1.01920,-0.51522,-10.80451,-1.84345,False,98.98521
1889,1.15114,-0.65796,1.78123,-9.14131,10.33427,-0.69612,Erik Sven Williams,1.03281,0.07225,-10.21478,-0.56419,True,58.44759
1890,2.24261,-0.51258,-2.68651,-8.89183,10.13209,-0.49029,Erik Sven Williams,0.59896,-0.11773,-9.38635,-0.68372,False,110.78723
1891,1.61170,0.44425,0.55441,-9.30750,10.71095,0.56237,Jerry Fernström,-0.78345,-0.43196,-7.85727,-1.70198,True,80.86232
1892,-0.29005,-1.14327,3.43025,-9.10182,10.03862,-1.16522,Jerry från Solna,-0.02229,-2.51583,-10.36980,-0.86350,True,-12.78727
1893,-1.32785,-0.15706,4.81405,-9.20192,10.04407,-0.14658,Erik Sven Williams,0.27737,0.87127,-7.72291,-0.00987,True,-63.98541
1894,1.16653,-0.59724,-0.94621,-9.11163,10.34642,-0.82936,Erik Sven Williams,-0.67941,-0.49409,-11.33087,-0.01239,False,57.85353
1895,0.65373,0.29270,-2.12248,-9.47559,10.06760,0.08773,Jerry Fernström,1.62733,1.16964,-7.69510,-0.66653,False,31.62534
1896,0.61972,-0.96289,-3.76373,-9.56726,9.97919,-0.94364,Jerry från Solna,-1.97668,-1.23087,-6.11480,-0.14663,False,29.10425
1897,1.02487,-0.24922,-2.90358,-8.79476,10.34253,-0.26385,Erik Sven Williams,0.64169,3.57565,-8.46262,-0.80343,False,49.79177
1898,0.73852,-0.67709,0.73870,-9.16284,9.98148,-0.72635,Erik Sven Williams,-2.69258,-0.12741,-10.71486,2.18647,True,37.29554
1899,1.22507,-0.71807,1.31175,-8.87441,10.39201,-0.84770,Erik Sven Williams,-1.54828,1.18282,-7.94219,-0.92889,True,61.90934
1900,1.60263,-0.45827,-0.37221,-9.57770,10.33490,-0.55461,Erik Sven Williams,-2.51275,-0.07169,-6.82930,-2.68075,False,79.94540
1901,1.47947,0.64200,-0.36379,-9.47922,10.56207,0.69207,Jerry Fernström,-0.93053,-1.77444,-9.96472,-1.75923,True,73.79144
1902,0.23171,-0.89600,2.04040,-9.42010,10.59602,-0.95491,Jerry från Solna,-0.11097,1.09046,-7.11450,-0.61955,True,12.60594
1903,1.15920,0.28930,6.79785,-9.47859,10.38545,0.15926,Jerry Fernström,1.77712,1.70233,-9.19424,-0.82154,True,61.35890
1904,0.13405,-0.81190,0.86323,-8.73114,10.47362,-0.90755,Jerry från Solna,0.07872,2.60445,-8.80877,-1.15509,True,7.13404
1905,1.12569,-0.02849,-2.63958,-9.01190,9.94290,-0.04933,Erik Sven Williams,-0.86886,-0.95363,-5.94773,-0.64263,False,54.96489
1906,2.14554,1.03710,-7.20210,-9.52735,10.66770,0.95243,Erik Sven Fernström,-0.34980,0.48236,-9.17446,-2.27809,False,103.67573
1907,1.56453,1.50437,0.47048,-9.23011,10.32436,1.59389,Jerry Williams,-0.52211,-0.13415,-6.90410,0.15435,True,78.46197
1908,2.58734,-0.01597,-6.46263,-9.27978,10.56548,0.02226,Erik Sven Williams,-0.18813,0.47199,-8.39018,-3.34202,False,126.13573
1909,2.04178,0.55535,2.03237,-8.82251,10.32100,0.47669,Jerry Fernström,-0.39763,-0.97028,-8.62877,-0.15959,True,103.10538
1910,1.76677,0.78039,-8.60530,-9.54309,10.12108,0.81663,Erik Sven Fernström,0.14589,-0.36734,-8.59139,-1.61953,False,84.03580
1911,-0.24806,-0.45886,3.55285,-9.41587,10.40726,-0.44593,Erik Sven Williams,0.63687,0.23584,-7.20025,-1.50324,True,-10.62680
1912,-0.17804,-1.69911,-2.34578,-8.84487,9.90852,-1.75810,Jerry från Solna,1.83974,0.39867,-9.84381,-0.84458,False,-10.07478
1913,0.32510,0.37383,-0.98663,-8.78223,10.16070,0.33887,Jerry Fernström,1.01770,0.55643,-8.83536,-1.25617,False,15.76166
1914,0.92810,-0.58565,-2.65162,-9.85004,10.93085,-0.63316,Erik Sven Williams,-1.23959,0.18115,-6.54332,-1.84928,False,45.07928
1915,-0.72305,-0.62851,0.09627,-9.49758,10.70124,-0.49302,Erik Sven Williams,1.90142,-2.46921,-9.47453,-0.95074,False,-36.10420
1916,1.85434,0.61827,-4.04624,-9.43318,10.05553,0.66454,Jerry Fernström,-2.69674,-2.22590,-8.09309,-2.59718,False,90.69408
1917,2.67327,0.16311,-4.79918,-9.53722,10.31943,0.23571,Jerry Fernström,-0.20611,0.82364,-10.16045,-1.12098,False,131.26406
1918,0.89528,0.92633,-1.40409,-9.56839,10.05344,1.02110,Erik Sven Fernström,0.00996,-1.57779,-8.71709,-1.20231,False,44.06217
1919,-1.23591,0.09058,1.34638,-9.44989,10.21084,0.16360,Jerry Fernström,0.04586,-1.67448,-8.98463,0.08510,True,-61.12245
1920,1.81107,0.04372,-5.01126,-8.74179,10.57624,-0.00884,Jerry Fernström,-1.10194,1.12102,-10.63497,2.03100,False,88.04778
1921,0.37081,-1.24248,5.10895,-9.84971,9.97913,-1.16221,Jerry från Solna,-0.51050,-1.75557,-9.78087,-2.89148,True,21.09521
1922,1.80940,0.53788,-5.07048,-9.08240,10.33148,0.61435,Jerry Fernström,-1.70281,1.24242,-7.34027,0.25191,False,87.93472
1923,-0.26247,-0.82896,4.06432,-9.47016,9.93481,-0.92676,Jerry från Solna,-0.57345,-2.10579,-10.92932,-0.83600,True,-11.09134
1924,-0.48371,-1.33393,-2.23121,-8.81756,10.01215,-1.42341,Jerry från Solna,-1.10568,1.85049,-7.43237,-0.17035,False,-25.30121
1925,0.09621,0.69258,4.65210,-9.77956,10.32235,0.60311,Jerry Fernström,-0.02348,0.72152,-10.67859,1.17148,True,7.13677
1926,3.05770,0.85779,0.19952,-8.86456,10.45030,0.77703,Erik Sven Fernström,2.83465,1.77960,-11.36954,4.79043,True,152.98491
1927,-1.55006,-0.86184,8.41363,-9.51582,10.68402,-0.62913,Jerry från Solna,1.01134,-0.83938,-7.64800,-0.19201,True,-73.29601
1928,2.49061,0.75652,-5.43901,-9.22092,10.24815,0.77535,Erik Sven Fernström,1.51143,2.14614,-8.44629,-1.20655,False,121.81111
1929,-0.56122,0.14744,0.42150,-9.27718,10.23401,0.37850,Jerry Fernström,0.64972,0.56640,-5.69388,0.58458,True,-27.85019
1930,0.40100,0.40205,-0.80023,-9.71566,10.37413,0.37961,Jerry Fernström,-0.17770,-0.68724,-9.96302,3.09211,False,19.64993
1931,2.12440,0.85631,0.88757,-9.38536,10.24458,0.82971,Erik Sven Fernström,1.78649,-0.83489,-4.97723,-3.78665,True,106.66375
1932,0.63804,-0.04230,1.25307,-9.02933,10.32970,0.11839,Erik Sven Williams,-1.79627,-0.77021,-7.94987,-2.02905,True,32.52872
1933,1.14689,0.37517,-1.68671,-9.71658,10.21530,0.24087,Jerry Fernström,0.00473,-0.51386,-7.08735,3.28870,False,56.50103
1934,0.41082,0.25868,3.78766,-8.37980,10.56732,0.29016,Jerry Fernström,-0.34370,1.22257,-8.82998,-0.18482,True,22.43461
1935,0.93260,0.19894,-4.69821,-9.09398,10.01535,0.14769,Jerry Fernström,-0.58175,-0.83487,-8.61650,1.23205,False,44.28090
1936,-0.63948,-1.24423,2.39484,-9.58699,10.25143,-1.38949,Jerry från Solna,-1.69510,-2.11028,-11.33884,1.29212,True,-30.77662
1937,-0.46684,0.49957,0.68376,-9.23421,10.46818,0.54848,Jerry Fernström,2.09661,-0.34238,-5.54162,-0.02795,True,-22.99995
1938,1.33876,-0.07150,2.02197,-9.75827,10.05831,0.07378,Erik Sven Williams,0.83618,-1.33958,-9.38525,-3.35996,True,67.94909
1939,2.63041,0.32826,-0.30924,-9.75875,10.84447,0.32084,Jerry Fernström,0.21380,-0.65402,-8.84362,-0.07180,True,131.36581
1940,-0.08318,-0.30622,2.09637,-9.52503,10.03373,-0.35306,Erik Sven Williams,-1.24829,0.59898,-7.83897,-4.00488,True,-3.11080
1941,1.16445,-0.15681,-0.73045,-8.99392,10.59065,-0.28326,Erik Sven Williams,0.15279,1.72656,-4.84336,-0.32162,False,57.85752
1942,2.13388,0.30348,-1.23664,-9.11698,10.34993,0.18871,Jerry Fernström,0.91172,-0.36684,-8.74638,3.32851,False,106.07563
1943,1.21869,0.44026,-0.62203,-9.48701,10.46973,0.35437,Jerry Fernström,1.20171,0.38811,-8.60883,-1.79495,False,60.62344
1944,0.58339,0.72041,1.47869,-9.89567,10.80017,0.71361,Jerry Fernström,-1.12024,2.14660,-7.82728,-0.97358,True,29.90888
1945,0.39659,-0.52507,-3.69523,-9.08142,10.40781,-0.61682,Erik Sven Williams,-0.02760,1.06632,-6.64768,-1.22861,False,17.98172
1946,2.59738,-0.02495,-4.19132,-8.97410,10.59445,0.05259,Erik Sven Williams,1.41654,1.24743,-8.36101,-0.06923,False,127.77322
1947,1.85262,-0.79610,-0.56698,-9.74321,10.39588,-0.72835,Jerry från Solna,-0.07968,-0.66849,-9.36746,-2.02304,False,92.34735
1948,2.20994,0.45919,-2.76915,-9.11528,10.21503,0.58582,Jerry Fernström,0.20888,-0.28664,-9.70116,0.48364,False,109.11262
1949,1.90667,1.00121,-3.05396,-8.98457,10.49108,0.84362,Erik Sven Fernström,2.82618,1.64494,-8.70944,-1.36635,False,93.80665
1950,1.71654,0.91750,-2.11321,-8.76064,10.38735,0.88790,Erik Sven Fernström,0.49169,-1.35092,-7.17417,-2.15218,False,84.77027
1951,1.72638,1.07393,-2.74475,-9.56289,10.18751,1.07246,Erik Sven Fernström,0.20677,1.07049,-6.60024,-1.04870,False,84.94652
1952,0.43149,0.17906,-0.08108,-8.89326,9.86888,0.08031,Jerry Fernström,2.81468,-0.92259,-9.09040,-2.08565,True,21.53407
1953,0.80693,0.31304,-6.52849,-8.92631,10.06257,0.29430,Jerry Fernström,-0.47499,-1.82226,-12.24187,3.34707,False,37.08219
1954,2.46385,-0.63815,-0.76362,-9.02156,10.07647,-0.67956,Erik Sven Williams,-2.10687,-2.91917,-7.41252,-0.11920,False,122.81055
1955,0.06777,-0.86426,2.12106,-8.96258,10.16409,-0.91159,Jerry från Solna,-1.64945,-0.33306,-7.47016,0.36837,True,4.44903
1956,3.45204,-0.38870,-2.81943,-9.62594,10.42345,-0.31079,Erik Sven Williams,1.77591,-0.37615,-10.08054,-3.94438,False,171.19206
1957,0.46167,-0.33513,0.03123,-8.28212,10.71386,-0.13430,Erik Sven Williams,-1.21748,1.49777,-7.54234,-1.86191,False,23.09905
1958,0.77927,0.63139,-0.86752,-9.12377,10.57178,0.71392,Jerry Fernström,-0.04706,0.88813,-7.79279,-0.60337,False,38.52996
1959,-0.99134,-0.73672,0.83198,-9.54383,10.32406,-0.65592,Erik Sven Williams,-1.39578,0.29919,-10.63349,3.57306,True,-49.15099
1960,-0.27659,-0.27049,-2.03031,-8.95216,10.31545,-0.31288,Erik Sven Williams,-0.98871,0.29024,-8.28606,0.81513,False,-14.84456
1961,0.86879,-0.88382,0.14010,-9.19974,10.31538,-0.78782,Jerry från Solna,0.11165,1.16784,-8.50434,0.29652,False,43.50980
1962,0.52860,-0.33172,-5.25411,-9.48773,10.47117,-0.34630,Erik Sven Williams,1.59058,-1.06070,-7.00541,0.36220,False,23.80301
1963,0.79158,-0.25932,2.44522,-10.05054,10.39654,-0.33932,Erik Sven Williams,0.33614,-1.21100,-5.76104,-2.07666,True,40.80170
1964,-0.19665,0.00370,-0.32967,-9.14363,10.73825,0.04964,Jerry Fernström,1.05414,-0.94698,-8.22213,-1.68270,False,-9.99757
1965,3.35264,-0.18114,-3.59416,-9.46717,10.59336,-0.01944,Erik Sven Williams,-0.27489,-1.08589,-9.49457,-2.73570,False,165.83478
1966,0.90628,-0.21277,-1.39598,-8.53686,10.58669,-0.27753,Erik Sven Williams,2.37095,-2.39042,-8.33713,-2.48457,False,44.61605
1967,1.88644,0.18254,-4.61161,-8.84027,10.47894,0.15934,Jerry Fernström,0.08756,0.96377,-9.21748,-1.42551,False,92.01614
1968,1.10120,-0.42864,-3.92177,-9.17420,10.11543,-0.41354,Erik Sven Williams,-1.44465,0.27566,-9.46668,-1.05267,False,53.09907
